category,title,description,resource,region,statusWord,message
API Gateway,API Gateway CloudWatch Logs,Ensures that Amazon API Gateway API stages have Amazon CloudWatch Logs enabled.,N/A,us-west-2,UNKNOWN,Unable to query for API Gateway Rest APIs: The security token included in the request is invalid.
API Gateway,API Gateway CloudWatch Logs,Ensures that Amazon API Gateway API stages have Amazon CloudWatch Logs enabled.,N/A,ca-central-1,UNKNOWN,Unable to query for API Gateway Rest APIs: The security token included in the request is invalid.
API Gateway,API Gateway CloudWatch Logs,Ensures that Amazon API Gateway API stages have Amazon CloudWatch Logs enabled.,N/A,eu-central-1,UNKNOWN,Unable to query for API Gateway Rest APIs: The security token included in the request is invalid.
API Gateway,API Gateway CloudWatch Logs,Ensures that Amazon API Gateway API stages have Amazon CloudWatch Logs enabled.,N/A,eu-west-1,UNKNOWN,Unable to query for API Gateway Rest APIs: The security token included in the request is invalid.
API Gateway,API Gateway CloudWatch Logs,Ensures that Amazon API Gateway API stages have Amazon CloudWatch Logs enabled.,N/A,eu-west-2,UNKNOWN,Unable to query for API Gateway Rest APIs: The security token included in the request is invalid.
API Gateway,API Gateway CloudWatch Logs,Ensures that Amazon API Gateway API stages have Amazon CloudWatch Logs enabled.,N/A,eu-west-3,UNKNOWN,Unable to query for API Gateway Rest APIs: The security token included in the request is invalid.
API Gateway,API Gateway CloudWatch Logs,Ensures that Amazon API Gateway API stages have Amazon CloudWatch Logs enabled.,N/A,eu-north-1,UNKNOWN,Unable to query for API Gateway Rest APIs: The security token included in the request is invalid.
API Gateway,API Gateway CloudWatch Logs,Ensures that Amazon API Gateway API stages have Amazon CloudWatch Logs enabled.,N/A,eu-south-1,UNKNOWN,Unable to query for API Gateway Rest APIs: The security token included in the request is invalid.
API Gateway,API Gateway CloudWatch Logs,Ensures that Amazon API Gateway API stages have Amazon CloudWatch Logs enabled.,N/A,ap-northeast-1,UNKNOWN,Unable to query for API Gateway Rest APIs: The security token included in the request is invalid.
API Gateway,API Gateway CloudWatch Logs,Ensures that Amazon API Gateway API stages have Amazon CloudWatch Logs enabled.,N/A,ap-northeast-2,UNKNOWN,Unable to query for API Gateway Rest APIs: The security token included in the request is invalid.
API Gateway,API Gateway CloudWatch Logs,Ensures that Amazon API Gateway API stages have Amazon CloudWatch Logs enabled.,N/A,ap-southeast-1,UNKNOWN,Unable to query for API Gateway Rest APIs: The security token included in the request is invalid.
API Gateway,API Gateway CloudWatch Logs,Ensures that Amazon API Gateway API stages have Amazon CloudWatch Logs enabled.,N/A,ap-southeast-2,UNKNOWN,Unable to query for API Gateway Rest APIs: The security token included in the request is invalid.
API Gateway,API Gateway CloudWatch Logs,Ensures that Amazon API Gateway API stages have Amazon CloudWatch Logs enabled.,N/A,ap-northeast-3,UNKNOWN,Unable to query for API Gateway Rest APIs: The security token included in the request is invalid.
API Gateway,API Gateway CloudWatch Logs,Ensures that Amazon API Gateway API stages have Amazon CloudWatch Logs enabled.,N/A,ap-south-1,UNKNOWN,Unable to query for API Gateway Rest APIs: The security token included in the request is invalid.
API Gateway,API Gateway CloudWatch Logs,Ensures that Amazon API Gateway API stages have Amazon CloudWatch Logs enabled.,N/A,sa-east-1,UNKNOWN,Unable to query for API Gateway Rest APIs: The security token included in the request is invalid.
API Gateway,API Gateway CloudWatch Logs,Ensures that Amazon API Gateway API stages have Amazon CloudWatch Logs enabled.,N/A,ap-east-1,OK,Region is not enabled
API Gateway,API Gateway CloudWatch Logs,Ensures that Amazon API Gateway API stages have Amazon CloudWatch Logs enabled.,N/A,me-south-1,OK,Region is not enabled
API Gateway,API Gateway CloudWatch Logs,Ensures that Amazon API Gateway API stages have Amazon CloudWatch Logs enabled.,N/A,af-south-1,UNKNOWN,Unable to query for API Gateway Rest APIs: The security token included in the request is invalid.
API Gateway,API Gateway CloudWatch Logs,Ensures that Amazon API Gateway API stages have Amazon CloudWatch Logs enabled.,N/A,ap-southeast-3,OK,Region is not enabled
API Gateway,API Gateway Private Endpoints,Ensures that Amazon API Gateway APIs are only accessible through private endpoints.,N/A,us-east-1,UNKNOWN,Unable to query for API Gateway Rest APIs: The security token included in the request is invalid.
API Gateway,API Gateway Private Endpoints,Ensures that Amazon API Gateway APIs are only accessible through private endpoints.,N/A,us-east-2,UNKNOWN,Unable to query for API Gateway Rest APIs: The security token included in the request is invalid.
API Gateway,API Gateway Private Endpoints,Ensures that Amazon API Gateway APIs are only accessible through private endpoints.,N/A,us-west-1,UNKNOWN,Unable to query for API Gateway Rest APIs: The security token included in the request is invalid.
API Gateway,API Gateway Private Endpoints,Ensures that Amazon API Gateway APIs are only accessible through private endpoints.,N/A,us-west-2,UNKNOWN,Unable to query for API Gateway Rest APIs: The security token included in the request is invalid.
API Gateway,API Gateway Private Endpoints,Ensures that Amazon API Gateway APIs are only accessible through private endpoints.,N/A,ca-central-1,UNKNOWN,Unable to query for API Gateway Rest APIs: The security token included in the request is invalid.
API Gateway,API Gateway Private Endpoints,Ensures that Amazon API Gateway APIs are only accessible through private endpoints.,N/A,eu-central-1,UNKNOWN,Unable to query for API Gateway Rest APIs: The security token included in the request is invalid.
API Gateway,API Gateway Private Endpoints,Ensures that Amazon API Gateway APIs are only accessible through private endpoints.,N/A,eu-west-1,UNKNOWN,Unable to query for API Gateway Rest APIs: The security token included in the request is invalid.
API Gateway,API Gateway Private Endpoints,Ensures that Amazon API Gateway APIs are only accessible through private endpoints.,N/A,eu-west-2,UNKNOWN,Unable to query for API Gateway Rest APIs: The security token included in the request is invalid.
API Gateway,API Gateway Private Endpoints,Ensures that Amazon API Gateway APIs are only accessible through private endpoints.,N/A,eu-west-3,UNKNOWN,Unable to query for API Gateway Rest APIs: The security token included in the request is invalid.
API Gateway,API Gateway Private Endpoints,Ensures that Amazon API Gateway APIs are only accessible through private endpoints.,N/A,eu-north-1,UNKNOWN,Unable to query for API Gateway Rest APIs: The security token included in the request is invalid.
API Gateway,API Gateway Private Endpoints,Ensures that Amazon API Gateway APIs are only accessible through private endpoints.,N/A,eu-south-1,UNKNOWN,Unable to query for API Gateway Rest APIs: The security token included in the request is invalid.
API Gateway,API Gateway Private Endpoints,Ensures that Amazon API Gateway APIs are only accessible through private endpoints.,N/A,ap-northeast-1,UNKNOWN,Unable to query for API Gateway Rest APIs: The security token included in the request is invalid.
API Gateway,API Gateway Private Endpoints,Ensures that Amazon API Gateway APIs are only accessible through private endpoints.,N/A,ap-northeast-2,UNKNOWN,Unable to query for API Gateway Rest APIs: The security token included in the request is invalid.
API Gateway,API Gateway Private Endpoints,Ensures that Amazon API Gateway APIs are only accessible through private endpoints.,N/A,ap-southeast-1,UNKNOWN,Unable to query for API Gateway Rest APIs: The security token included in the request is invalid.
API Gateway,API Gateway Private Endpoints,Ensures that Amazon API Gateway APIs are only accessible through private endpoints.,N/A,ap-southeast-2,UNKNOWN,Unable to query for API Gateway Rest APIs: The security token included in the request is invalid.
API Gateway,API Gateway Private Endpoints,Ensures that Amazon API Gateway APIs are only accessible through private endpoints.,N/A,ap-northeast-3,UNKNOWN,Unable to query for API Gateway Rest APIs: The security token included in the request is invalid.
API Gateway,API Gateway Private Endpoints,Ensures that Amazon API Gateway APIs are only accessible through private endpoints.,N/A,ap-south-1,UNKNOWN,Unable to query for API Gateway Rest APIs: The security token included in the request is invalid.
API Gateway,API Gateway Private Endpoints,Ensures that Amazon API Gateway APIs are only accessible through private endpoints.,N/A,sa-east-1,UNKNOWN,Unable to query for API Gateway Rest APIs: The security token included in the request is invalid.
API Gateway,API Gateway Private Endpoints,Ensures that Amazon API Gateway APIs are only accessible through private endpoints.,N/A,ap-east-1,OK,Region is not enabled
API Gateway,API Gateway Private Endpoints,Ensures that Amazon API Gateway APIs are only accessible through private endpoints.,N/A,me-south-1,OK,Region is not enabled
API Gateway,API Gateway Private Endpoints,Ensures that Amazon API Gateway APIs are only accessible through private endpoints.,N/A,af-south-1,UNKNOWN,Unable to query for API Gateway Rest APIs: The security token included in the request is invalid.
API Gateway,API Gateway Private Endpoints,Ensures that Amazon API Gateway APIs are only accessible through private endpoints.,N/A,ap-southeast-3,OK,Region is not enabled
API Gateway,API Gateway Content Encoding,Ensures that Amazon API Gateway APIs have content encoding enabled.,N/A,us-east-1,UNKNOWN,Unable to query for API Gateway Rest APIs: The security token included in the request is invalid.
API Gateway,API Gateway Content Encoding,Ensures that Amazon API Gateway APIs have content encoding enabled.,N/A,us-east-2,UNKNOWN,Unable to query for API Gateway Rest APIs: The security token included in the request is invalid.
API Gateway,API Gateway Content Encoding,Ensures that Amazon API Gateway APIs have content encoding enabled.,N/A,us-west-1,UNKNOWN,Unable to query for API Gateway Rest APIs: The security token included in the request is invalid.
API Gateway,API Gateway Content Encoding,Ensures that Amazon API Gateway APIs have content encoding enabled.,N/A,us-west-2,UNKNOWN,Unable to query for API Gateway Rest APIs: The security token included in the request is invalid.
